Unnamed: 0,fecha,tweets
199,2020-04-03 00:21:36,🔴guayaquil hospital francisco icaza bustamanteestá es la realidad no estamos mintiendo no hay un solo médico… https//tco/hqmjxangz
200,2020-04-03 00:21:34, carmenn ecuadorenemergencia 🔊de verdad que duele‼️personas muriendo en la calle a consecuencia del covid qué pena‼️nada m…
201,2020-04-03 00:21:33, consuemary pero para qué preocuparse si lo que pasa en guayaquilsos no es cierto es puro fakenews sí o qué (sacamo) ves lo peligr…
202,2020-04-03 00:21:18, futtrabajadores mañana cacerolazo  por la vida la salud el empleo y alimento para los más pobres ✊sosguayaquil ecuador…
203,2020-04-03 00:20:59, cepamguayaquil consuemary policiaecuador fiscaliaecuador mariapaularomo cigualdadgenero estaremos vigilantes de que los hechos se…
204,2020-04-03 00:20:55, baironvallep total indolencia con los médicos y enfermeras del iessec no son atendidos contagiados con el covid se ven obligados…
205,2020-04-03 00:20:53, baironvallep total indolencia con los médicos y enfermeras del iessec no son atendidos contagiados con el covid se ven obligados…
206,2020-04-03 00:20:50, rudytomastejada pedropabloduart aguschmer cupsfiregye emergenciasec tinocotania favor su ayuda con el señor guayaquilsos ecua…
207,2020-04-03 00:20:44, ghidalgoandrade se la pasan en pendejadas y quitan el tiempo a quienes sí trabajan una resolución no regula nada ni tiene fuerza vinc…
208,2020-04-03 00:20:39, cjv dios que impotencia sosguayaquil ecuadorenemergencia
209,2020-04-03 00:20:37,si la gente no entiende y sigue saliendo en horas de toque de queda porqué no permiten a la autoridad disparar con… https//tco/yrobgptdd
210,2020-04-03 00:20:27, bytati desgarrador testimonio de un ciudadano guayaquileño “mi cuñado se está muriendo () las medicinas que dijeron habían lleg…
211,2020-04-03 00:20:23,albertodahik lenin miente manipula¿es ciertode infectados y muertos silencian y sancionan quienes advirtiero… https//tco/clfxghnxry
212,2020-04-03 00:20:21, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
213,2020-04-03 00:20:10, rnearaucania temuco farmaciadeturno esta noche salcobrand de av alemania  reddeemergencia rnearaucania todossomosrne abril…
214,2020-04-03 00:20:09,luiscarlos eso es de cobardes de delicuentes ya dios ayúdanos a salir de la pesadilla llamada maduro… https//tco/eoobievho
215,2020-04-03 00:19:57,tiburon tu eres imbécil mal nacido la situación es real la gente está muriendo el sistema de salud está cola… https//tco/ycgpzcu
216,2020-04-03 00:19:40, consuemary alguien sabe si existe algo parecido para los profesionales de la comunicación social digo algo así como juro informar…
217,2020-04-03 00:19:36, pierovg cuanta indolencia entreguen el cuerpo de washington ismael valle pluas+ está en el hospital del guasmo va a tener  sema…
218,2020-04-03 00:19:34, baironvallep min mariapaularomo debería armar un instructivo para que alcaldes conozcan en qué casos no hay que polemizar y qué c…
219,2020-04-03 00:19:20, cepamguayaquil consuemary policiaecuador fiscaliaecuador mariapaularomo cigualdadgenero estaremos vigilantes de que los hechos se…
220,2020-04-03 00:19:12, compromisorc medios  “tendremos un pico de entre  mil y  mil infectados y entre  mil y  mil muertos en ecuador”nota de resum…
221,2020-04-03 00:19:11,consuemary policiaecuador fiscaliaecuador mariapaularomo cigualdadgenero estaremos vigilantes de que los hecho… https//tco/xdbdhmbhl
222,2020-04-03 00:18:45, drexlerjorge fuerza guayaquil ayudemos a ecuadorecuadorsos guayaquilsos ecuadorenemergencia
223,2020-04-03 00:18:43,ecuavisa ustedes mismos son los culpables junto al gobernador del guayas pedropabloduart haber alarmado la noche… https//tco/hhrklxgkw
224,2020-04-03 00:18:41, consuemary pero para qué preocuparse si lo que pasa en guayaquilsos no es cierto es puro fakenews sí o qué (sacamo) ves lo peligr…
225,2020-04-03 00:18:37, consuemary alguien sabe si existe algo parecido para los profesionales de la comunicación social digo algo así como juro informar…
226,2020-04-03 00:18:36, compromisorc medios  “tendremos un pico de entre  mil y  mil infectados y entre  mil y  mil muertos en ecuador”nota de resum…
227,2020-04-03 00:18:32, mashinancyg x favor paremos al covidec le exigimos al gobierno de lenin solicite ayuda internacional porq su gobierno no tiene ca…
228,2020-04-03 00:18:21, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
229,2020-04-03 00:18:14,triste realidad ecuadorenemergencia https//tco/spwgxql
230,2020-04-03 00:18:13, marcelaholguin miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  cataandramuno ind…
231,2020-04-03 00:18:03, amapolanaranjo según datos difundidos por el gobierno en ecuadorenemergencia habrían  casos confirmados con coronavirusecuador…
232,2020-04-03 00:18:02, rudytomastejada pedropabloduart aguschmer cupsfiregye emergenciasec tinocotania favor su ayuda con el señor guayaquilsos ecua…
233,2020-04-03 00:18:00, tpuj 🔥 urgente 🔥 el dictador lenin moreno es indolente con el pueblo de ecuador niega atenciones en los hospitales y niega la entr…
234,2020-04-03 00:17:55,hoy lenin acaba de confirmar que el de los fakenews son ellos al decir que ahora sí van a hacer transparentes con… https//tco/rfxgdawplb
235,2020-04-03 00:17:54, marcelaholguin miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  cataandramuno ind…
236,2020-04-03 00:17:49, lcraca lenin sos un hijo de puta ecuadorsos ecinformado ecuadorenemergencia mashirafael este tipejo es un inmoral https//tc…
237,2020-04-03 00:17:43, tpuj 🔥 urgente 🔥 el dictador lenin moreno es indolente con el pueblo de ecuador niega atenciones en los hospitales y niega la entr…
238,2020-04-03 00:17:29,que bestia covidec sosecuador sosguayaquil ecuadorenemergencia https//tco/fwngvgidr
239,2020-04-03 00:17:27, kguijarro sosguayaquil ecuadorenemergenciacubaporlasaludpongan atención con responsabilidad a guayaquil no sean inhumanos https…
240,2020-04-03 00:17:02, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
241,2020-04-03 00:16:51, consuemary lenin ordenó a lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili…
242,2020-04-03 00:16:33, futtrabajadores mañana cacerolazo  por la vida la salud el empleo y alimento para los más pobres ✊sosguayaquil ecuador…
243,2020-04-03 00:16:26, consuemary el funcionarato d elpeorgobiernodelahistoria haciendo lo que mejor saben hacer sí exacto posar  ecuadorenemergencia s…
244,2020-04-03 00:16:18,robinrobles robinsón necesitamos ayuda internacional de cuba china rusia alemaniael gobierno no puede no sa… https//tco/vabyzytv
245,2020-04-03 00:16:17, vicever más allá de su condición de traidor al pueblo que votó un programa de izquierdas leninmoreno ha demostrado ser un co…
246,2020-04-03 00:16:17, costaespinal sovieticaizdas asierbijoux tserguio buenos tardes compas❤💛💜🔻a miren la sigo de siempre 😍 añado a tserguio  seguim…
247,2020-04-03 00:16:10, douglastorresfe con supervisión continua del gasto en sosguayaquil ecuadorenemergencia covidec  bancomundiallac fminoticias e…
248,2020-04-03 00:15:57, robinrobles alea otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo es un foco de contag…
249,2020-04-03 00:15:57, puntoecu cadenanacionallenin confirmación las nuevas disposiciones para los próximos días tras reunión del comité de operaciones de…
250,2020-04-03 00:15:56, consuemary lenin ordenó a lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili…
251,2020-04-03 00:15:53, viviguevarav culpará y denunciará al presidente de el salvador👇https//tco/guyttfbt👇https//tco/kvkoid👇ecuadorenemerg…
252,2020-04-03 00:15:34, consuemary pero para qué preocuparse si lo que pasa en guayaquilsos no es cierto es puro fakenews sí o qué (sacamo) ves lo peligr…
253,2020-04-03 00:15:13, baironvallep ¡nos estaban mintiendocomunicacionec pretendió desviar la atención insinuando como fakenews a las noticias de persona…
254,2020-04-03 00:15:13, emirmontoya betystern caywashington jacobogecu todo el respaldo al alcalde y al pueblo de baños no tenían xq ser expuestos a cont…
255,2020-04-03 00:15:11, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
256,2020-04-03 00:15:02, gonzalezbready covid ☣️🇪🇨 ecuadorla problemática de los cadáveres de infectados por covid- en las casas radica en los más qu…
257,2020-04-03 00:14:51, morganafsln 🚨 ecuadorenemergencia 🚨por fin lenin tomó las riendas d la situación de su país y dijo q la cifra de muertos⚰por covid…
258,2020-04-03 00:14:40, drexlerjorge fuerza guayaquil ayudemos a ecuadorecuadorsos guayaquilsos ecuadorenemergencia
259,2020-04-03 00:14:38, danielloyat hay que empezar a replantear nuestras prioridades ecuadorenemergencia covidec quedateencasa https//tco/hnxumi
260,2020-04-03 00:14:35,covid ☣️🇪🇨 ecuadorla problemática de los cadáveres de infectados por covid- en las casas radica en los má… https//tco/oiccdosqe
261,2020-04-03 00:14:33, drexlerjorge fuerza guayaquil ayudemos a ecuadorecuadorsos guayaquilsos ecuadorenemergencia
262,2020-04-03 00:14:32, consuemary menos mal y las noticias sobre la gravedad de la situación son falsas sino el gobierno tendría que ampliar las medidas de a…
263,2020-04-03 00:14:30, consuemary lenin ordenó a lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili…
264,2020-04-03 00:14:27, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
265,2020-04-03 00:14:18, bytati viene a darnos lecciones de humanismo el presidente que decidió pagar  millones en deuda externa en lugar de comprar kits…
266,2020-04-03 00:14:17, ghidalgoandrade se la pasan en pendejadas y quitan el tiempo a quienes sí trabajan una resolución no regula nada ni tiene fuerza vinc…
267,2020-04-03 00:14:16, ecuadorvideo situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega…
268,2020-04-03 00:14:09, rudytomastejada pedropabloduart aguschmer cupsfiregye emergenciasec tinocotania favor su ayuda con el señor guayaquilsos ecua…
269,2020-04-03 00:14:09, baironvallep ¡nos estaban mintiendocomunicacionec pretendió desviar la atención insinuando como fakenews a las noticias de persona…
270,2020-04-03 00:13:51, ecuadorvideo 𝗣𝗹𝗮𝘆 &amp; 𝗥𝗧 ▶️ así están los médicos del ecuador en algunos lugares viendo la mejor manera de protegerse para poder salvar…
271,2020-04-03 00:13:51, consuemary pero para qué preocuparse si lo que pasa en guayaquilsos no es cierto es puro fakenews sí o qué (sacamo) ves lo peligr…
272,2020-04-03 00:13:46, rudytomastejada pedropabloduart aguschmer cupsfiregye emergenciasec tinocotania favor su ayuda con el señor guayaquilsos ecua…
273,2020-04-03 00:13:43,por dios no creamos todo lo que vemosecuadorenemergencia covidec sosecuador https//tco/uvpqaoqlx
274,2020-04-03 00:13:43, entonces sr lenin ¿ocultar información es una política de salud pública una estrategia de emergencia san… https//tco/jziuhmhiq
275,2020-04-03 00:13:41, cattuvela 💢 las únicas mascarillas que valen son las n o quirúrgicas guayaquil si usan de tela se están exponiendo  esta informa…
276,2020-04-03 00:13:26, bytati el propio presidente moreno desmiente las cifras oficiales presentadas por el coe aclara que ahora recogen  cadáveres diar…
277,2020-04-03 00:13:13, drexlerjorge fuerza guayaquil ayudemos a ecuadorecuadorsos guayaquilsos ecuadorenemergencia
278,2020-04-03 00:13:08, emelecismocse bien dicho soyfdelrincon cnneeel presidente de ecuador lenin anda en mutissosecuador ecuadorsos covid coro…
279,2020-04-03 00:13:06, jayclandestino rubenloor soyfdelrincon no le alcanzó el cheque de rueditas a este asqueroso de fernandito golpea mujeres diciend…
280,2020-04-03 00:13:06, consuemary carlamaldonadop vas a denunciar a estos trolls codvid ecuadorenemergencia guayaquilsos https//tco/lartvlqw
281,2020-04-03 00:13:06, danielloyat hay que empezar a replantear nuestras prioridades ecuadorenemergencia covidec quedateencasa https//tco/hnxumi
282,2020-04-03 00:13:03, makiusraven colun congela sus precios x un bar de meses 👋 también es bueno recordar que cuando osornochile no tenía agua ellos la do…
283,2020-04-03 00:12:58, cattuvela 💢 las únicas mascarillas que valen son las n o quirúrgicas guayaquil si usan de tela se están exponiendo  esta informa…
284,2020-04-03 00:12:56, mijamart ✳️♦️ ecuadorenemergencia ♦️✳️a ver si capto leninmoreno dado q es el presidente de ecuador se pide a sí mismo transpa…
285,2020-04-03 00:12:56, baironvallep ¡nos estaban mintiendocomunicacionec pretendió desviar la atención insinuando como fakenews a las noticias de persona…
286,2020-04-03 00:12:56, drexlerjorge fuerza guayaquil ayudemos a ecuadorecuadorsos guayaquilsos ecuadorenemergencia
287,2020-04-03 00:12:54, baironvallep total indolencia con los médicos y enfermeras del iessec no son atendidos contagiados con el covid se ven obligados…
