indice,fecha,tweets
207,4/3/20 0:20, ghidalgoandrade Se la pasan en pendejadas y quitan el tiempo a quienes sí trabajan Una resolución no regula nada ni tiene fuerza vinc
208,4/3/20 0:20, CJV Dios que impotencia SOSGuayaquil EcuadorEnEmergencia
209,4/3/20 0:20,Si la gente no entiende y sigue saliendo en horas de toque de queda porqué no permiten a la autoridad disparar con 
210,4/3/20 0:20, bytati Desgarrador testimonio de un ciudadano guayaquileño Mi cuñado se está muriendo  Las medicinas que dijeron habían lleg
211,4/3/20 0:20,albertodahik Lenin miente ManipulaEs ciertode infectados y muertos Silencian y sancionan quienes advirtiero 
212,4/3/20 0:20, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
213,4/3/20 0:20, RNEAraucania TEMUCO FarmaciaDeTurno esta noche SALCOBRAND de Av Alemania  reddeemergencia RNEAraucania TodosSomosRNE Abril
214,4/3/20 0:20,LuisCarlos Eso es de cobardes De delicuentes ya Dios ayúdanos a salir de la pesadilla llamada Maduro 
215,4/3/20 0:19,tiburon Tu eres imbécil Mal nacido la situación es real la gente está muriendo el sistema de salud está cola 
216,4/3/20 0:19, consuemary Alguien sabe si existe algo parecido para los profesionales de la comunicación social Digo algo así como juro informar
217,4/3/20 0:19, pierovg Cuanta indolencia entreguen el cuerpo de Washington Ismael valle pluas está en el hospital del Guasmo va a tener  sema
218,4/3/20 0:19, BaironValleP Min mariapaularomo debería armar un instructivo para que alcaldes conozcan en qué casos No hay que polemizar y qué c
219,4/3/20 0:19, CepamGuayaquil consuemary PoliciaEcuador FiscaliaEcuador mariapaularomo CIgualdadGenero estaremos vigilantes de que los hechos se
220,4/3/20 0:19, CompromisoRC Medios  Tendremos un pico de entre  mil y  mil infectados y entre  mil y  mil muertos en EcuadorNota de Resum
221,4/3/20 0:19,consuemary PoliciaEcuador FiscaliaEcuador mariapaularomo CIgualdadGenero estaremos vigilantes de que los hecho 
222,4/3/20 0:18, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
223,4/3/20 0:18,ecuavisa USTEDES MISMOS SON LOS CULPABLES JUNTO AL GOBERNADOR DEL GUAYAS PedroPabloDuart HABER ALARMADO LA NOCHE 
224,4/3/20 0:18, consuemary Pero para qué preocuparse si lo que pasa en GuayaquilSOS no es cierto es puro FakeNews sí o qué sacamo ves lo peligr
225,4/3/20 0:18, consuemary Alguien sabe si existe algo parecido para los profesionales de la comunicación social Digo algo así como juro informar
226,4/3/20 0:18, CompromisoRC Medios  Tendremos un pico de entre  mil y  mil infectados y entre  mil y  mil muertos en EcuadorNota de Resum
227,4/3/20 0:18, mashinancyg X FAVOR paremos al Covidec le exigimos al gobierno de Lenin SOLICITE AYUDA INTERNACIONAL PORQ su gobierno no tiene ca
228,4/3/20 0:18, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
229,4/3/20 0:18,Triste realidad EcuadorEnEmergencia 
230,4/3/20 0:18, marcelaholguin Miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  CataAndramuno Ind
231,4/3/20 0:18, amapolanaranjo Según datos difundidos por el Gobierno en EcuadorEnEmergencia habrían  casos confirmados con CoronavirusEcuador
232,4/3/20 0:18, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
233,4/3/20 0:18, TPUJ  URGENTE  El dictador Lenin Moreno es indolente con el Pueblo de Ecuador niega atenciones en los hospitales y niega la entr
234,4/3/20 0:17,Hoy Lenin acaba de confirmar que el de los FakeNews son ellos al decir que ahora sí van a hacer transparentes con 
235,4/3/20 0:17, marcelaholguin Miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  CataAndramuno Ind
236,4/3/20 0:17, lcraca Lenin Sos un Hijo de Puta EcuadorSOS ecinformado EcuadorEnEmergencia MashiRafael este tipejo es un inmoral 
237,4/3/20 0:17, TPUJ  URGENTE  El dictador Lenin Moreno es indolente con el Pueblo de Ecuador niega atenciones en los hospitales y niega la entr
238,4/3/20 0:17,Que bestia Covidec SOSEcuador SOSGuayaquil EcuadorEnEmergencia 
239,4/3/20 0:17, KGuijarro SOSGuayaquil EcuadorEnEmergenciaCubaPorLaSaludPongan atención con responsabilidad a Guayaquil no sean inhumanos https
240,4/3/20 0:17, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
241,4/3/20 0:16, consuemary Lenin ordenó a Lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili
242,4/3/20 0:16, FUTtrabajadores Mañana Cacerolazo  Por la vida la salud el empleo y alimento para los más pobres SOSGuayaquil Ecuador
243,4/3/20 0:16, consuemary El funcionarato d ElPeorGobiernoDeLaHistoria haciendo lo que mejor saben hacer Sí exacto POSAR  EcuadorEnEmergencia S
244,4/3/20 0:16,robinrobles Robinsón necesitamos ayuda internacional de Cuba China Rusia AlemaniaEl gobierno no puede no sa 
245,4/3/20 0:16, Vicever Más allá de su condición de traidor al pueblo que votó un programa de Izquierdas LeninMoreno ha demostrado ser un co
246,4/3/20 0:16, CostaEspinal sovieticaizdas asierbijoux TSerguio Buenos tardes compasA Miren la sigo de siempre  añado a TSerguio  seguim
247,4/3/20 0:16, douglastorresfe Con supervisión continua del gasto en SOSGuayaquil EcuadorEnEmergencia Covidec  BancoMundialLAC FMInoticias e
248,4/3/20 0:15, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
249,4/3/20 0:15, puntoecu CadenaNacionalLenin confirmación las nuevas disposiciones para los próximos días tras reunión del Comité de Operaciones de
250,4/3/20 0:15, consuemary Lenin ordenó a Lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili
251,4/3/20 0:15, ViviGuevaraV Culpará y denunciará al Presidente de El Salvador
252,4/3/20 0:15, consuemary Pero para qué preocuparse si lo que pasa en GuayaquilSOS no es cierto es puro FakeNews sí o qué sacamo ves lo peligr
253,4/3/20 0:15, BaironValleP NOS ESTABAN MINTIENDOComunicacionEc pretendió desviar la atención insinuando como FakeNews a las noticias de persona
254,4/3/20 0:15, emirmontoya BetyStern CayWashington JacoboGEcu Todo el respaldo al alcalde y al pueblo de Baños no tenían xq ser expuestos a cont
255,4/3/20 0:15, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
256,4/3/20 0:15, GonzalezBready COVID  EcuadorLa problemática de los cadáveres de infectados por Covid- en las casas radica en los más qu
257,4/3/20 0:14, MorganaFSLN  EcuadorEnEmergencia Por fin Lenin tomó las riendas d la situación de su país y dijo q la cifra de muertospor COVID
258,4/3/20 0:14, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
259,4/3/20 0:14, DanielLoyaT Hay que empezar a replantear nuestras prioridades EcuadorEnEmergencia COVIDEc QuedateEnCasa 
260,4/3/20 0:14,COVID  EcuadorLa problemática de los cadáveres de infectados por Covid- en las casas radica en los má 
261,4/3/20 0:14, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
262,4/3/20 0:14, consuemary Menos mal y las noticias sobre la gravedad de la situación son falsas sino el gobierno tendría que ampliar las medidas de a
263,4/3/20 0:14, consuemary Lenin ordenó a Lenin que sea transparente y no minimice la situación mariapaularomo creo que tu jefe se auto desestabili
264,4/3/20 0:14, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
265,4/3/20 0:14, bytati Viene a darnos lecciones de humanismo el Presidente que decidió pagar  millones en deuda externa en lugar de comprar kits
266,4/3/20 0:14, ghidalgoandrade Se la pasan en pendejadas y quitan el tiempo a quienes sí trabajan Una resolución no regula nada ni tiene fuerza vinc
267,4/3/20 0:14, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
268,4/3/20 0:14, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
269,4/3/20 0:14, BaironValleP NOS ESTABAN MINTIENDOComunicacionEc pretendió desviar la atención insinuando como FakeNews a las noticias de persona
270,4/3/20 0:13, EcuadorVideo 𝗣𝗹𝗮𝘆 amp 𝗥𝗧  Así están los médicos del Ecuador en algunos lugares viendo la mejor manera de protegerse para poder salvar
271,4/3/20 0:13, consuemary Pero para qué preocuparse si lo que pasa en GuayaquilSOS no es cierto es puro FakeNews sí o qué sacamo ves lo peligr
272,4/3/20 0:13, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
273,4/3/20 0:13,Por Dios no creamos todo lo que vemosEcuadorEnEmergencia CovidEc SOSEcuador 
274,4/3/20 0:13, Entonces sr Lenin Ocultar información es una política de salud pública una estrategia de emergencia san 
275,4/3/20 0:13, Cattuvela  Las únicas mascarillas que valen son las n o quirúrgicas guayaquil si usan de tela se están exponiendo  esta informa
276,4/3/20 0:13, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
277,4/3/20 0:13, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
278,4/3/20 0:13, EmelecismoCSE BIEN DICHO soyfdelrincon CNNEEEL PRESIDENTE DE ECUADOR LENIN ANDA EN MUTISSOSEcuador EcuadorSOS COVID Coro
279,4/3/20 0:13, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
280,4/3/20 0:13, consuemary CarlaMaldonadoP vas a denunciar a estos trolls CODVID EcuadorEnEmergencia GuayaquilSOS 
281,4/3/20 0:13, DanielLoyaT Hay que empezar a replantear nuestras prioridades EcuadorEnEmergencia COVIDEc QuedateEnCasa 
282,4/3/20 0:13, MakiusRaven colun congela sus precios x un bar de meses  también es bueno recordar que cuando OsornoChile no tenía agua ellos la do
283,4/3/20 0:12, Cattuvela  Las únicas mascarillas que valen son las n o quirúrgicas guayaquil si usan de tela se están exponiendo  esta informa
284,4/3/20 0:12, mijamart  EcuadorEnEmergencia A ver si capto LeninMoreno dado q es el presidente de ECUADOR se pide a sí mismo transpa
285,4/3/20 0:12, BaironValleP NOS ESTABAN MINTIENDOComunicacionEc pretendió desviar la atención insinuando como FakeNews a las noticias de persona
286,4/3/20 0:12, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
287,4/3/20 0:12, BaironValleP Total indolencia con los médicos y enfermeras del IESSec No son atendidos Contagiados con el COVID se ven obligados
288,4/3/20 0:12, robinrobles ALEA otro caso con datos claros y detalles de la ubicación es imprescindible retirar ese cuerpo Es un foco de contag
289,4/3/20 0:12,María Romo es una feminista resentida todo es culpa de Correa hasta la dismenorrea que seguro tiene creo que 
290,4/3/20 0:12, TPUJ CoronavirusEcuador El dictador Lenín Moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu
291,4/3/20 0:12, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
292,4/3/20 0:12,Por qué cómo prensa no hacen una entrevista y piden cuentas a las mediocres autoridades que nos están matandoPor 
293,4/3/20 0:12, alexadebarragan Esta gente nunca estuvo a la altura SOSGuayaquil EcuadorEnEmergencia y lo peor esta por venir
294,4/3/20 0:12,IMPOANTE A partir de hoy el gobierno emitirá un solo reporte diario sobre las estadísticas nacionales del coron 
295,4/3/20 0:12,Pero para qué preocuparse si lo que pasa en GuayaquilSOS no es cierto es puro FakeNews sí o qué sacamo ves l 
296,4/3/20 0:12,Gracias por confiar en nosotras y contactarnos para abortar de manera segura Queremos seguir respondiéndote oportu 
297,4/3/20 0:11, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
298,4/3/20 0:11, emirmontoya BetyStern CayWashington JacoboGEcu Todo el respaldo al alcalde y al pueblo de Baños no tenían xq ser expuestos a cont
299,4/3/20 0:11, EcuadorVideo 𝗣𝗹𝗮𝘆 amp 𝗥𝗧  Así están los médicos del Ecuador en algunos lugares viendo la mejor manera de protegerse para poder salvar
300,4/3/20 0:11, AlmaMiaEcu Parece que MashiRafael ha reclutado a sus filas a la periodista patriciajaniot Aprenda lenin no se puede tapar el sol
301,4/3/20 0:11, EcuadorVideo Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia y le niega
302,4/3/20 0:11, precarla Urgente Sigue la tragedia en EcuadorEnEmergencia 
303,4/3/20 0:11, LEXKANDER EcuadorEnEmergencia que pena que el mundo nos vea así  
304,4/3/20 0:11, veronicaariasf En medio de todo el dolor y la angustia por esta terrible pandemia también hay esperanza en Loja recibieron el alta
305,4/3/20 0:11,colun congela sus precios x un bar de meses  también es bueno recordar que cuando OsornoChile no tenía agua ello 
306,4/3/20 0:11, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
307,4/3/20 0:11, AmparitoRosero ATENCIÓNConsejo útil para cuidarnos del CoronavirusCOVIDー EcuadorEnEmergencia EcuadorSOS 
308,4/3/20 0:11, precarla Urgente Sigue la tragedia en EcuadorEnEmergencia 
309,4/3/20 0:11, rolandoteleSUR Guayaquil la ciudad con más contagiados que países enteros Vea cómo  políticos de Ecuador improvisaron con la salud
310,4/3/20 0:10, ghidalgoandrade Se la pasan en pendejadas y quitan el tiempo a quienes sí trabajan Una resolución no regula nada ni tiene fuerza vinc
311,4/3/20 0:10, MelaniieSanchez La guerra al enemigo invisible  Ecuador EcuadorEnEmergencia 
312,4/3/20 0:10, ViviGuevaraV Culpará y denunciará al Presidente de El Salvador
313,4/3/20 0:10,Dónde puedo conseguir OXÍGENO por favor  ayudarme Covidec EcuadorEnEmergencia EcuadorSOS 
314,4/3/20 0:10,Yo no entiendo cómo EcuadorEnEmergencia se colapsa con  muertos o algo no están contando
315,4/3/20 0:10, kellyglc Así está nuestro querido Ecuador actualmente  EcuadorEnEmergencia SOSEcuador SOSGuayaquil 
316,4/3/20 0:10, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
317,4/3/20 0:10, bytati El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE Aclara que ahora recogen  cadáveres diar
318,4/3/20 0:10, ghidalgoandrade Se la pasan en pendejadas y quitan el tiempo a quienes sí trabajan Una resolución no regula nada ni tiene fuerza vinc
319,4/3/20 0:10,fernet gandalf ucrmendoza LaRoscaTN Lo dijo el mismísimo FMInoticias a y otra cosa fíjate como e 
320,4/3/20 0:10, marcelaholguin Miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  CataAndramuno Ind
321,4/3/20 0:10, renacova Increíble   EcuadorEnEmergencia 
322,4/3/20 0:09, coquisoyyo Informate COVIDargentina COVIDー QuedateEnTuCasa COVIDchile cientificos EcuadorEnEmergencia EcuadorSOS https
323,4/3/20 0:09, bytati Viene a darnos lecciones de humanismo el Presidente que decidió pagar  millones en deuda externa en lugar de comprar kits
324,4/3/20 0:09, JDDelaCuadra Elvis Crespo Imaginarme sin ti ese Ecuador sin GuayaquilDe esta salimos juntos 
325,4/3/20 0:09, rolandoteleSUR El drama de Guayaquil Así fue el manejo de la crisis del nuevo coronavirus Covid por los políticos de Guayas S
326,4/3/20 0:09, bytati Viene a darnos lecciones de humanismo el Presidente que decidió pagar  millones en deuda externa en lugar de comprar kits
